"","kME_MM.turquoise","kME_MM.yellow","kME_MM.blue","kME_MM.brown","kME_MM.grey"
"Gene.846",0.924968379007698,0.575815442583893,-0.134586528114249,-0.232623759014538,0.288816979602932
"Gene.847",0.886593667731442,0.562614452779077,-0.131808809445123,-0.307892665513928,0.226229334612778
"Gene.848",0.866459416244406,0.561356010258537,-0.0999132815401393,-0.241343935994723,0.21488133302514
"Gene.849",0.713658878446771,0.373304370059188,-0.165864495714061,-0.127511750762481,0.234045203812684
"Gene.850",0.942406395111044,0.58088056644352,-0.135464843081857,-0.282876006619435,0.28622053886861
"Gene.851",0.016257677324827,0.385497035332416,0.343581674091008,0.0516376129535962,-0.446929025083043
"Gene.852",0.711978385783625,0.380168668449505,-0.172206002245917,-0.190139168475999,0.256058969993866
"Gene.853",0.687226249511433,0.180927615530438,-0.335737444640876,-0.304302964933836,0.490497997769225
"Gene.854",0.527996918900234,0.134963205268028,-0.265112554709269,-0.284063857716193,0.396858955279872
"Gene.855",-0.260250352017745,-0.0104308700014114,0.222131475694423,0.206620118757063,-0.250984258792687
"Gene.856",0.467667396353122,0.13865783812225,-0.236349349284686,-0.321645434863161,0.290405022583871
"Gene.857",0.894575968418605,0.552132439503593,-0.135475089608116,-0.187094367327126,0.275986496306304
"Gene.858",0.783444080360592,0.477913994453733,-0.135050900773359,-0.135028520235478,0.222957964405854
"Gene.859",0.62205538796691,0.3481429771439,-0.147754467440755,-0.290216224881119,0.202823600498548
"Gene.860",0.880993699885626,0.490154984130945,-0.183161230883117,-0.295994396178706,0.313122735936501
"Gene.861",0.350938820661933,-0.0657600256493704,-0.33501018218941,-0.250169266776754,0.424340141816059
"Gene.862",0.601781641880432,0.25363160153615,-0.220530511499374,-0.252927622933752,0.313618505598038
"Gene.863",-0.0969173318201843,-0.427201603851773,-0.36790143646162,-0.0719649103505154,0.407022340095923
"Gene.864",0.482940096771389,0.121586533291792,-0.256876612685098,-0.406933076602306,0.33175149593427
"Gene.865",0.613415409990417,0.345202836078664,-0.137210347675131,-0.221806432005723,0.242651956931767
"Gene.866",0.336953902568839,0.712138608367247,0.495263854146729,0.270292334565804,-0.357711957652845
"Gene.867",0.740408030329418,0.451677737960996,-0.110533950590548,-0.179101458647013,0.259097046715918
"Gene.868",0.845137339729089,0.4357638535865,-0.205849287108162,-0.25865047752867,0.353464743962402
"Gene.869",0.145989356074665,-0.223742040727168,-0.357295631408823,-0.322025633046158,0.35331144612739
"Gene.870",0.571406272003326,0.204542474866981,-0.263312544961549,-0.484076090539021,0.309442557033329
"Gene.871",-0.12570075826175,0.213778986557066,0.339341709359246,0.535785245461013,-0.380063678523853
"Gene.872",-0.317399021553586,0.10422059184229,0.432936079586221,0.501332250540826,-0.391057864985783
"Gene.873",0.33717303113559,0.0225982778659417,-0.268006124968092,-0.269822444799902,0.308464779256555
"Gene.874",0.839066655252382,0.562490334921795,-0.111104576154664,-0.298732349977536,0.17689617755775
"Gene.875",0.659019150816718,0.376228462620497,-0.158175041121767,-0.218659442615424,0.233329506043538
"Gene.876",0.793379058389022,0.47618280058744,-0.126704648782224,-0.261044043312832,0.262910918702197
"Gene.877",0.565626209948113,0.264376310111885,-0.193449478325096,-0.351978453739961,0.215992357199492
"Gene.878",0.673109303870006,0.266627576604635,-0.255984824580299,-0.460230772427197,0.36862581909041
"Gene.879",0.885426532147376,0.575776057243504,-0.107283822783931,-0.210717435555594,0.200964783846782
"Gene.880",0.263366809022901,-0.0863739624770929,-0.304314039457921,-0.315150759819174,0.36470733041679
"Gene.881",0.539017046685011,0.197542270661606,-0.219955773213253,-0.0866052152584673,0.255703985399052
"Gene.882",0.6430360479026,0.293311149653864,-0.206426363933023,-0.289108932823265,0.305082626859675
"Gene.883",0.863398703116191,0.488134345658002,-0.181288093152359,-0.30465753538304,0.305140545096994
"Gene.884",-0.0535920429470775,-0.492927591767468,-0.425121406194719,-0.308821687115806,0.565352089067697
"Gene.885",0.818208896610571,0.481023586554169,-0.158404699692093,-0.328222645735742,0.221883419623186
"Gene.886",0.406838142001392,-0.0247604718649232,-0.342713073870827,-0.120759668288562,0.39753464998223
"Gene.887",0.544653299929401,0.268443487935537,-0.175617208789597,-0.295685467479237,0.189537281008095
"Gene.888",0.287814846304341,-0.0485482342592217,-0.277953227379394,-0.368359218725479,0.301069452664951
"Gene.889",-0.196178654617156,0.135744752465219,0.359225226354486,0.531329680847887,-0.23474282282024
"Gene.890",-0.112044825585284,-0.358829720375422,-0.266719466568765,0.0360039655208387,0.227008694664742
"Gene.891",0.641076738523754,0.259499265337782,-0.209461691971042,-0.187806347262636,0.356761944962981
"Gene.892",0.852059935606764,0.478101749573843,-0.167992324497238,-0.284063236125532,0.31383696532671
"Gene.893",0.875923164871435,0.492465446193368,-0.172391356925432,-0.291709026366549,0.324908446118314
"Gene.894",0.571652744463409,0.882019536698837,0.481401212185318,0.173863552998597,-0.326244134830617
"Gene.895",0.246688361089383,-0.158354300045504,-0.362054077553069,-0.390269831508041,0.401399093010821
"Gene.896",0.639504256175862,0.141885941391452,-0.33978043768114,-0.23963547875594,0.465181583457832
"Gene.897",0.902962054654258,0.592449964562872,-0.122358337349654,-0.249793055718695,0.218166681202015
"Gene.898",0.0394155961460115,0.299067672270964,0.328431780724099,0.313292532508526,-0.28889233910826
"Gene.899",0.867777148051594,0.504597089165127,-0.167337110474276,-0.287279912900381,0.288952707025456
"Gene.900",0.32037362989424,0.645904271334519,0.382686578382016,0.117671419067165,-0.341089874016167
"Gene.901",0.138590642448012,-0.241502335206962,-0.345943226374128,-0.223922013980655,0.400498796783411
"Gene.902",0.791668657934308,0.400072373904944,-0.199288614873628,-0.308571612143592,0.331199009295056
"Gene.903",0.881665230592731,0.529124284023784,-0.149936904382974,-0.239022712053569,0.290958791905155
"Gene.904",0.78652196539954,0.535113337090305,-0.069821378636783,-0.173950939909328,0.160282822630713
"Gene.905",0.802021311643881,0.447270198004802,-0.185041578973011,-0.358643689488552,0.294143475916364
"Gene.906",0.0807607845617933,0.431317466020871,0.418935858495814,0.524221836524415,-0.366229457234722
"Gene.907",0.536881348281754,0.0789467306301414,-0.303231582950349,-0.272952937337932,0.477885451408619
"Gene.908",0.93512685991886,0.581954593330432,-0.128407242097558,-0.20917368589014,0.284729540694755
"Gene.909",-0.300292322949313,-0.0260547017459663,0.231638656509789,0.203215403840809,-0.187702291110094
"Gene.910",0.836589120965533,0.522018920802587,-0.155880856718143,-0.316431595954137,0.224044518193413
"Gene.911",0.241205442282489,-0.138698317080822,-0.2858431781296,-0.33882282168404,0.486278652021401
"Gene.912",0.51663164421557,0.255050437817051,-0.149892555433941,-0.123476203604264,0.206196813048329
"Gene.913",0.778995232566207,0.46667358163699,-0.129817754480899,-0.179296272922671,0.256515645436347
"Gene.914",0.719618925068963,0.315005880607481,-0.24733352516407,-0.277984503200911,0.36734758711612
"Gene.915",-0.294284017417358,0.0664981101841064,0.380259549995579,0.508850462912925,-0.283982179267628
"Gene.916",0.880845044381716,0.465443047260982,-0.198001506746871,-0.207551241702132,0.362645511527758
"Gene.917",0.874920718244679,0.468794543961505,-0.212092211080621,-0.32480460126006,0.308436569663168
"Gene.918",0.897277907634314,0.626405124685304,-0.0759632585225475,-0.195380118073518,0.163988236792423
"Gene.919",0.862959075327812,0.476034718579596,-0.186277476267901,-0.224287413511737,0.312121079019226
"Gene.920",0.210049007831437,0.54143722144598,0.445678469553938,0.261630771949325,-0.290036731703823
"Gene.921",0.845459066289613,0.358492095308351,-0.268281481675402,-0.258612464480345,0.456674313084802
"Gene.922",0.439364241184649,-0.0191543029642525,-0.339588705425571,-0.247670661619561,0.486245734557366
"Gene.923",0.906592674670808,0.542221761613639,-0.158283533795715,-0.313419487933541,0.324144832371297
"Gene.924",0.790819432130829,0.305177140173833,-0.300022163983255,-0.286232613045916,0.451888040497945
"Gene.925",0.400253685034594,0.133350110886103,-0.184364984239174,-0.196246024125764,0.277174186934715
"Gene.926",0.728892033413819,0.385991048327327,-0.16194006370748,-0.235633426136999,0.232036468538383
"Gene.927",0.292864881622705,-0.123087116755191,-0.344050270601827,-0.181696543124642,0.452683764515256
"Gene.928",0.3773345775728,-0.0291887625540252,-0.32992023449595,-0.275902649443939,0.426536654126687
"Gene.929",0.331802855969372,-0.0884356529129584,-0.370335212962996,-0.39018768247462,0.378388621787247
"Gene.930",0.680801522508914,0.316527016300626,-0.198483716891821,-0.34099676130359,0.351738792937812
"Gene.931",0.719056907078797,0.31190388341824,-0.249071021866488,-0.333356203281061,0.346761512721897
"Gene.932",0.75747560961765,0.38869731420593,-0.206556678170802,-0.355219542377133,0.251325913921416
"Gene.933",0.632216673423473,0.361294649042583,-0.140943852236733,-0.254734323548428,0.203774786918251
"Gene.934",0.291838668009085,-0.24947960471434,-0.447346037754032,-0.246952224248757,0.613300996140024
"Gene.935",0.840125044341695,0.534982799168578,-0.121261275960902,-0.256347850635882,0.233098146405109
"Gene.936",0.273029218246373,-0.0271484372556877,-0.269548399818395,-0.339466617160427,0.321090296079689
"Gene.937",0.0814484356205587,-0.260305726271506,-0.3406633735948,-0.253244415840566,0.342117657936972
"Gene.938",0.288720040395526,-0.192116988539528,-0.392661401646085,-0.370216894214908,0.526453425146793
"Gene.939",0.285549602188807,-0.0385673492807066,-0.233433255054879,-0.190797742207208,0.400782416018177
"Gene.940",0.183939934543198,-0.111376799749548,-0.302421432333639,-0.356875969104506,0.204018251302816
"Gene.941",0.58737201072833,0.365374521810809,-0.109166425211516,-0.0434898668448869,0.161781963095911
"Gene.942",0.600209238245182,0.270756612787884,-0.194514744891831,-0.2410366398253,0.256419545416575
"Gene.943",0.313532716243516,0.0851292929440201,-0.155545544063511,-0.0701568353767522,0.234652382367022
"Gene.944",0.153525117578647,-0.207492760341445,-0.328080884033741,-0.214522042722717,0.424404161283154
"Gene.945",-0.175457838752098,0.172025436669787,0.324809958170189,0.506759530078021,-0.382734992059385
"Gene.946",0.803576966539774,0.386358931178098,-0.214006014107187,-0.245674185137,0.365954752676311
"Gene.947",-0.0416396752282186,0.335974239944491,0.43328165637007,0.276758066044233,-0.343375732885349
"Gene.948",0.940934677825721,0.612892032848222,-0.114947252983,-0.220967325053346,0.239091731103999
"Gene.949",0.200300210123443,-0.122491416828361,-0.240330669510704,-0.0694170843559633,0.410820614284314
"Gene.950",0.828139268048259,0.425610307682234,-0.20411829103493,-0.267460063674781,0.347437200514837
"Gene.951",0.577282466472524,0.35252676606342,-0.114277386956977,-0.245297981188432,0.155895031408185
"Gene.952",0.193450110429392,-0.133515244789814,-0.273556161545854,-0.160474501351581,0.348395484625347
"Gene.953",0.821523182812746,0.474720801908683,-0.153498307373811,-0.231602896608869,0.285868558435301
"Gene.954",0.656807383339248,0.242007395164363,-0.266833075202159,-0.35302359746567,0.395581212296874
"Gene.955",0.366296523183898,0.138586729041015,-0.0908406551019887,0.0849050712674068,0.231325785499016
"Gene.956",0.733199488906841,0.398556724874858,-0.180991635019675,-0.387684879685085,0.290426497869015
"Gene.957",0.101097785072633,-0.295927099472326,-0.338043799866832,-0.282495311962651,0.468065014388534
"Gene.958",0.803156839771688,0.499551400191409,-0.125095488114679,-0.313165976685003,0.237803682640201
"Gene.959",-0.134510494027505,0.269640160945037,0.37296798928591,0.42116648906143,-0.456260913234202
"Gene.960",0.854719870698203,0.53828122337789,-0.119654271003117,-0.207647074142104,0.237636868381791
"Gene.961",0.704323005402953,0.368916825813586,-0.152344685472026,-0.256018283488328,0.328180771655414
"Gene.962",0.643817824255327,0.388015351381571,-0.0826290138199778,-0.023877066448437,0.173899918650535
"Gene.963",0.891553910877188,0.571016937116146,-0.105499446052102,-0.143537661665997,0.244538953296328
"Gene.964",0.711826084340933,0.309425220348679,-0.23190789726077,-0.27091849759049,0.366811994381884
"Gene.965",0.861648848390974,0.6082277837676,-0.0669286175711771,-0.150166754140001,0.168173729972961
"Gene.966",0.854287087790149,0.462676554366081,-0.206034129213511,-0.331513981589599,0.308125011542503
"Gene.967",-0.169178693585329,0.195454419037355,0.367672265445298,0.34778186257661,-0.399611994353754
"Gene.968",0.770827340355422,0.486077672789941,-0.10999032477487,-0.238349465241578,0.252292530943265
"Gene.969",0.753782342324626,0.503586847665797,-0.0766608263300761,-0.0515836852972002,0.172192612108648
"Gene.970",0.528049796640619,0.741295377394361,0.365751230385349,0.435400187972409,-0.254568320802776
"Gene.971",0.91834657999687,0.567173076666234,-0.131514977836183,-0.254664883842365,0.282929785272166
"Gene.972",0.779553582476522,0.46107337183461,-0.118285245608689,-0.175364947549952,0.241781192889732
"Gene.973",0.124884017110076,-0.269256575235198,-0.389842170909647,-0.454760778182745,0.405612569233509
"Gene.974",0.300949668842119,-0.0312353057666072,-0.280690277916593,-0.432872554205584,0.320188679050122
"Gene.975",0.239471960432255,-0.13487993498469,-0.317357495413915,-0.292367425969501,0.4239158019287
"Gene.976",0.861187705724839,0.543910418467654,-0.10759081140749,-0.178860412271226,0.237992472300589
"Gene.977",0.375728095132365,0.000708624106521797,-0.28398857592956,-0.247403151016216,0.385781597839922
"Gene.978",0.783764539047266,0.321186656997439,-0.22513075418361,-0.220574865679101,0.437633834155946
"Gene.979",0.0741247349361101,0.253407570531232,0.216474829379448,-0.014883966608583,-0.106903410956398
"Gene.980",0.828320757502271,0.476530817077521,-0.167864986240356,-0.334461391323304,0.293485743905185
"Gene.981",0.188887345099445,-0.101752810619574,-0.239830084331924,-0.178933045530701,0.35175060403623
"Gene.982",0.899408684610267,0.588165988097959,-0.115184471078971,-0.181426550977857,0.217443052789746
"Gene.983",0.615810973656232,0.399600008788189,-0.0917506928530787,-0.201053851950336,0.146093887598536
"Gene.984",0.29559775274678,-0.172233643187185,-0.391591331426023,-0.252570711367277,0.486546604003599
"Gene.985",0.524989714966704,0.0454775279289504,-0.344482616249888,-0.318926773564264,0.461143747034977
"Gene.986",0.345368759221297,0.00979071794992931,-0.264780959333013,-0.229493734420367,0.361763691323243
"Gene.987",0.558745535262244,0.163313033679454,-0.275636063214423,-0.447704123714172,0.33304911549541
"Gene.988",0.341032375068673,-0.105999127357541,-0.366235966034799,-0.354463590926421,0.455336815049067
"Gene.989",0.814756182868153,0.433685625426286,-0.194883178794325,-0.227028207704612,0.346261343242347
"Gene.990",0.398580813030588,0.688263019882479,0.410823695911113,0.309377836524391,-0.276488678665443
"Gene.991",0.0965554324616548,0.313806527152183,0.251518255402745,0.0116145396394501,-0.238318821583393
"Gene.992",0.561429763728692,0.0795704525153255,-0.335030107675319,-0.29540906397987,0.476384554924544
"Gene.993",0.0393465751948353,-0.333522925382548,-0.364407895727603,-0.231863967899745,0.400805142017334
"Gene.994",-0.0433832944021412,-0.324695626777472,-0.227061141396677,0.0937460419810254,0.317642432722656
"Gene.995",0.568364064501865,0.210716181167129,-0.234604141443098,-0.379429000084042,0.310638238121805
"Gene.996",0.89236914763099,0.573216426691669,-0.128866318875783,-0.266785439928215,0.239231427094613
"Gene.997",0.923879994704421,0.576151148926781,-0.140374213198187,-0.270309785399918,0.265282199778771
"Gene.998",0.620310489497448,0.347923046790147,-0.140853380558073,-0.284997474318098,0.224264940693462
"Gene.999",0.642486795556267,0.351669718983868,-0.139218409324455,-0.247235392434853,0.289595142946624
"Gene.1000",0.0811203485952384,-0.34994239639445,-0.417561712136387,-0.333231629091354,0.473568501919765
"Gene.1001",0.811747243806441,0.344649956024984,-0.256429296796801,-0.276193573810279,0.440381085635895
"Gene.1002",0.442544073870726,0.15036342845848,-0.201875427110823,-0.289199796858018,0.171255898826892
"Gene.1003",0.601009187546674,0.176080754543193,-0.293866976127904,-0.423045248209835,0.413673852900165
"Gene.1004",0.280422003815556,-0.0591844623200906,-0.272567974252872,-0.237916933918694,0.375707421315142
"Gene.1005",0.332623485343413,0.0159620806447029,-0.23744384227035,-0.317315487165049,0.320225240691257
"Gene.1006",0.720622085088867,0.413746423504233,-0.118275317651621,-0.145457874662183,0.207517179635095
"Gene.1007",0.78732599297322,0.480981488718279,-0.128241744668608,-0.145140858387905,0.201993105108906
"Gene.1008",0.860544510984936,0.479159137905921,-0.175912628368057,-0.295109638239426,0.298323280933005
"Gene.1009",0.411181353650863,0.123054209789122,-0.196246679823448,-0.308950893329197,0.257760417328048
"Gene.1010",0.667748515973893,0.156594813571178,-0.334501500545922,-0.219623063719879,0.511459146379902
"Gene.1011",0.32806024980024,-0.00892510597994865,-0.257877985288416,-0.19213321725895,0.319746310149091
"Gene.1012",0.265832277740959,-0.147498208867458,-0.317200254129048,-0.155424760593853,0.484798740247475
"Gene.1013",0.139825193025361,-0.223655259173774,-0.310317349098102,-0.23329065239558,0.378019966362243
"Gene.1014",-0.403984922075535,-0.0569976725384057,0.253892907016945,0.317709379327869,-0.390277205811757
"Gene.1015",0.176001330831975,-0.228775923455245,-0.348176596760155,-0.222809593988433,0.432331287257559
"Gene.1016",0.158061597064883,-0.0429875396467199,-0.179775769888071,-0.00675601500850515,0.171979121177441
"Gene.1017",0.59529321467597,0.842807776432755,0.421612026769225,0.136216714908087,-0.250226790464733
"Gene.1018",0.434972455642081,0.0586625339536822,-0.301007684772338,-0.311042007260783,0.292570646858254
"Gene.1019",0.936315679175118,0.590041892679528,-0.116285183652935,-0.237173291629824,0.283698675963444
"Gene.1020",0.908528807855189,0.551061554141433,-0.140292958300473,-0.177203476931606,0.302798195890625
"Gene.1021",0.0899516581790655,-0.223835195303735,-0.306952430122826,-0.273538957481611,0.320543548228704
"Gene.1022",0.842348767928137,0.538676670338272,-0.113561378248055,-0.265257296462076,0.247747061197569
"Gene.1023",-0.286624939461473,0.153253562506614,0.474680781379644,0.567737025908274,-0.421410248647763
"Gene.1024",0.239197390838769,0.523341724385373,0.406882583907543,0.212225232115138,-0.226975641464595
"Gene.1025",0.333551286638743,-0.0136279379856302,-0.292124467590994,-0.402160331010815,0.29866736761675
"Gene.1026",0.623548110857374,0.145369627360255,-0.308341256910809,-0.22040234268577,0.484319498779398
"Gene.1027",0.81997812907406,0.512915352619348,-0.121406831257364,-0.209154257687936,0.224883276564984
"Gene.1028",0.748250996046077,0.407104107190383,-0.153505766549686,-0.278677273189759,0.301845439956231
"Gene.1029",0.883623879987744,0.557510265905616,-0.129445205474376,-0.262880177511368,0.246517982267209
"Gene.1030",-0.183354666274417,0.207492250562131,0.370076323676949,0.355990384494015,-0.380419474314126
"Gene.1031",0.548414320176635,0.260139638123556,-0.151090052370613,-0.183081669923073,0.229979593565703
"Gene.1032",0.466064251839179,0.122303463112236,-0.243632923848614,-0.198518978004194,0.362408608300118
"Gene.1033",0.18434959722959,-0.0522315026075444,-0.198945622737166,-0.262787575309604,0.229673539788468
"Gene.1034",0.922153289046358,0.566150197457447,-0.139424424355418,-0.225628807169366,0.297048067099456
"Gene.1035",0.486304611946819,0.181881058928164,-0.218678019115192,-0.370933892995762,0.248510931560682
"Gene.1036",0.75057835411148,0.399252456861356,-0.161518758417798,-0.145736459000906,0.274817327181073
"Gene.1037",0.70940662268292,0.373958896900852,-0.181877683330515,-0.200504228353802,0.269070733504309
"Gene.1038",0.743240914659217,0.51126776941543,-0.0627686615929656,-0.070092750021585,0.127683203683431
"Gene.1039",0.757255264380166,0.471035207267066,-0.122600386978211,-0.189195098644065,0.186138463510721
"Gene.1040",0.188004431337984,-0.275560548651128,-0.401820242478172,-0.285484982464771,0.541305769338613
"Gene.1041",0.935831217411891,0.605923200983257,-0.110465526456206,-0.195896527788813,0.238251930146796
"Gene.1042",0.565387593668708,0.278373309172966,-0.196501332173806,-0.332479273297279,0.212225876908598
"Gene.1043",0.382628171043631,0.115726471252799,-0.209741883122091,-0.37176504012931,0.244554119285625
"Gene.1044",0.494865624773172,0.17048859265988,-0.250356280443022,-0.375721881400855,0.28968412717267
"Gene.1045",0.791050673383105,0.504211174186189,-0.111394114006857,-0.221198918279894,0.200338168024966
"Gene.1046",-0.101660753014826,0.283559872190828,0.403578682202883,0.165420826265513,-0.400632357628558
"Gene.1047",-0.125909174719784,0.152853840278381,0.321231201595615,0.354906862262314,-0.140551231426054
"Gene.1048",-0.0141212822934637,0.321382010764881,0.358000190936815,0.315592219266179,-0.268144675596003
"Gene.1049",0.646324301426775,0.353301317692894,-0.13109219831069,-0.215954072707803,0.230195436296501
"Gene.1050",0.48014386799769,0.0882177586324961,-0.30560298992674,-0.480614640337299,0.381276826944844
"Gene.1051",0.701948691338208,0.283861016464285,-0.237617083998453,-0.253967822297461,0.411354364738029
"Gene.1052",0.66275922366277,0.323047132991528,-0.20403934129827,-0.260659241760666,0.23837629678286
"Gene.1053",0.252150388634423,-0.0584617715564722,-0.220871444550875,-0.0758039424782154,0.368521063555799
"Gene.1054",0.659695252173257,0.34401722022686,-0.187642735102871,-0.242454879110214,0.284344465046954
"Gene.1055",0.376053470582639,0.111445020224546,-0.23306590898245,-0.343315034750457,0.228845396107658
"Gene.1056",0.0804762122829864,-0.276385687531878,-0.350644002347202,-0.109914027882374,0.393927133461863
"Gene.1057",0.853440114319101,0.42314575457598,-0.206298403744453,-0.234457914198894,0.393454504859781
"Gene.1058",0.793449553140404,0.308527000023515,-0.28840992672165,-0.287131827550692,0.447350653035756
"Gene.1059",0.684574860132165,0.360078466385596,-0.154633922453957,-0.0978268403407235,0.286991162942961
"Gene.1060",0.594161779351573,0.160935244945275,-0.299688146141488,-0.301848794900788,0.404422700890484
"Gene.1061",0.361886901529283,0.0531008953215432,-0.22024032761916,-0.110921841795413,0.34014978269583
"Gene.1062",0.601548481993731,0.322856231536344,-0.121736022567391,-0.0520015344033251,0.27835535734732
"Gene.1063",0.811414786050303,0.555863559293859,-0.062764537405815,-0.109061511557124,0.171400583293796
"Gene.1064",0.902470232515629,0.555818160700636,-0.125963488600615,-0.17475431329312,0.275189566576375
"Gene.1065",0.50373996971946,0.223747919882062,-0.160470493875378,-0.351313091849998,0.218211344616748
"Gene.1066",0.934673686474123,0.565264361040629,-0.144981465749256,-0.23438783931901,0.308795776337798
"Gene.1067",0.0203280456540504,0.259836603329095,0.273822380795586,0.39318937916306,-0.239611916983092
"Gene.1068",-0.01325661132917,-0.143165993820872,-0.0961941910896944,0.053718428691946,0.184701675060337
"Gene.1069",0.0394013915557421,-0.286502732278695,-0.293316794362279,-0.103587837876726,0.436065213617468
"Gene.1070",0.839134809136515,0.553038200158573,-0.0920055332431245,-0.206477644923543,0.227099109615457
"Gene.1071",0.635429395533531,0.294167127207382,-0.199883845928538,-0.208998230450867,0.303371491752808
"Gene.1072",-0.260183250683338,0.00853477614071632,0.215241969925019,0.232083103318863,-0.264925962484258
"Gene.1073",0.860941526374057,0.422113193360038,-0.215203928420356,-0.286393823766782,0.388662650469981
"Gene.1074",0.133830166501808,-0.253236096666042,-0.323412391135173,-0.192602900118105,0.455133900049255
"Gene.1075",0.808440312181997,0.521021782848638,-0.105101902448228,-0.242839939239521,0.22268979101665
"Gene.1076",0.829328791323042,0.536380501475524,-0.0913786065812834,-0.159299009610048,0.21457082541871
"Gene.1077",0.885264818708437,0.513369234263076,-0.152739420963141,-0.213501034884225,0.320702305448467
"Gene.1078",0.817993123011163,0.505177652338529,-0.125713322697731,-0.135633262590601,0.226074036889603
"Gene.1079",0.897136237039466,0.570665042471375,-0.108809501230683,-0.192358032279161,0.257766912447003
"Gene.1080",0.224361283887164,-0.0594282529579189,-0.186904362160125,-0.149106599314577,0.338707526867755
"Gene.1081",0.31985794323793,-0.0899499177079694,-0.324944461181661,-0.325479471729957,0.430133063794064
"Gene.1082",0.871284916824594,0.559273904960268,-0.096072518412015,-0.248473979477251,0.275041856953657
"Gene.1083",0.30345366027426,-0.100209035451947,-0.338128053769568,-0.405795624413033,0.39649452890225
"Gene.1084",0.864071610229281,0.568892062654048,-0.0917828204358153,-0.0722458097757532,0.210852124454554
"Gene.1085",0.858235139465957,0.541824333076908,-0.0993551688010884,-0.18483816776161,0.261222412650061
"Gene.1086",0.270288181012511,-0.12919482591922,-0.335881754064831,-0.185430957591178,0.392702469445355
"Gene.1087",0.52387181775861,0.271328418651641,-0.147295709111139,-0.175544104360372,0.222959073996031
"Gene.1088",0.654776775765201,0.299511636421772,-0.190988477064568,-0.299596758135617,0.32450023137019
"Gene.1089",-0.0340551903419902,0.321157374504054,0.387930363202666,0.182763155571727,-0.280450619247856
"Gene.1090",0.226415390257973,-0.266349317456036,-0.405358084667675,-0.263990119762462,0.582642120256331
"Gene.1091",0.86446717453543,0.511995183252389,-0.143988464487999,-0.225370328084145,0.302604018753502
"Gene.1092",0.231512782673442,-0.124818575010213,-0.328547715608242,-0.455808285492688,0.360132079654278
"Gene.1093",0.169732018465335,0.473223545552571,0.368574386725344,0.146468304939552,-0.333755684386136
"Gene.1094",0.910438657580325,0.606989868562827,-0.0876935384870118,-0.177060758927953,0.23177426762899
"Gene.1095",0.306924030876317,-0.191158739057576,-0.389751620967665,-0.317941506230615,0.571346121052647
"Gene.1096",0.297860903215634,-0.0504851880789298,-0.287606331865983,-0.259437284549116,0.362625700494504
"Gene.1097",0.646830005116226,0.344581848489392,-0.159071770070148,-0.291990152536566,0.238721635298047
"Gene.1098",0.29958483470366,0.524993277358766,0.323535725833106,0.243148911376316,-0.235295359231982
"Gene.1099",0.621323413788202,0.34713805911194,-0.12396623303829,-0.292729188747515,0.294454808449772
"Gene.1100",0.0667239725085203,-0.148559215130091,-0.167051466658405,0.063370379642906,0.201700396808238
"Gene.1101",0.29586154452743,0.587983574236692,0.42524854119846,0.335092877064274,-0.299230025703934
"Gene.1102",0.84845378559345,0.529256841537037,-0.130318039455173,-0.172506662893562,0.228731497526959
"Gene.1103",0.286571811320775,-0.0911561789978511,-0.323271886515361,-0.391812217064449,0.34326573377406
"Gene.1104",0.561118402377435,0.28502837168223,-0.165049525637663,-0.132016965320176,0.23341043678317
"Gene.1105",0.436378412973338,0.0606318544499028,-0.239703378344933,-0.240488306479654,0.423520574791508
"Gene.1106",0.147775270760956,-0.164687532209177,-0.298170348703634,-0.210623783438054,0.307316234165487
"Gene.1107",0.209377156818221,-0.10632497633409,-0.310039343319554,-0.309855184103332,0.289820511226689
"Gene.1108",0.928222359119354,0.528642385916827,-0.17558955001266,-0.238987344435532,0.339335927835259
"Gene.1109",-0.377669185878705,0.0910131020454837,0.432888106852413,0.404973066486287,-0.45811223384308
"Gene.1110",0.852731121348217,0.434369149000883,-0.209060098910861,-0.232596181116429,0.404952524527473
"Gene.1111",0.842072216079081,0.473692317143115,-0.16680723963547,-0.240732400297979,0.319819127941453
"Gene.1112",-0.0836027397022231,0.292572589309429,0.359946007829739,0.532655043807825,-0.455344508680264
"Gene.1113",0.527930312654809,0.272877507794078,-0.151546963239825,-0.305973452058925,0.226779445317538
"Gene.1114",-0.0668528538193964,0.221922278586302,0.280728458216967,-0.0582469464387906,-0.291299264006892
"Gene.1115",0.409947263274719,0.0907560874131804,-0.257813909662295,-0.339647962194995,0.306091313175191
"Gene.1116",0.490580288715683,0.0620145151082009,-0.268922499497193,-0.181330560706591,0.429498477384625
"Gene.1117",0.578266860440633,0.209440693531134,-0.233219232112441,-0.336837010422053,0.339043056954076
"Gene.1118",0.393923140408734,0.122367297574043,-0.168424185610792,-0.21473328392624,0.26485352822031
"Gene.1119",0.290715010747545,0.045533218329991,-0.205920276278415,-0.229063060823767,0.213325025173662
"Gene.1120",0.789472425873349,0.346221922117485,-0.240030105374341,-0.226222000620581,0.397327577325173
"Gene.1121",0.496477710267677,0.239383906537725,-0.13398981020132,-0.18138681546389,0.232665790912157
"Gene.1122",0.563217459704259,0.210687735129533,-0.178239532121495,-0.0729168495724483,0.312228758411832
"Gene.1123",0.0960800879139466,-0.33320618030724,-0.406020299680315,-0.194824527615729,0.46557233234248
"Gene.1124",0.494043210658303,0.144312072770837,-0.265466643752411,-0.368804626545939,0.320358006454784
